n,s,trial,n_compares,time_taken_ms
1000,313,10,64865,39
1000,313,11,67041,40
1000,313,12,66422,40
1000,313,13,67064,40
1000,313,14,67222,41
1000,313,15,62269,39
1000,313,16,65729,40
1000,313,17,67608,41
1000,313,18,65842,40
1000,313,19,65589,40
1000,313,20,65739,40
1000,313,21,64263,39
1000,313,22,66591,40
1000,313,23,64527,39
1000,313,24,62611,38
1000,313,25,67017,40
1000,313,26,65227,44
1000,313,27,64819,40
1000,313,28,62548,38
1000,313,29,64147,39
1000,314,0,63372,39
1000,314,1,65515,40
1000,314,2,65731,40
1000,314,3,65194,39
1000,314,4,65187,39
1000,314,5,68159,41
1000,314,6,64817,39
1000,314,7,65431,39
1000,314,8,65285,39
1000,314,9,65697,39
1000,314,10,64865,40
1000,314,11,67041,40
1000,314,12,66422,40
1000,314,13,67064,41
1000,314,14,67222,40
1000,314,15,62269,43
1000,314,16,65729,40
1000,314,17,67608,41
1000,314,18,65842,40
1000,314,19,65589,40
1000,314,20,65739,40
1000,314,21,64263,39
1000,314,22,66591,40
1000,314,23,64527,39
1000,314,24,62611,38
1000,314,25,67017,40
1000,314,26,65227,40
1000,314,27,64819,39
1000,314,28,62548,38
1000,314,29,64147,39
1000,315,0,63372,39
1000,315,1,65515,40
1000,315,2,65731,40
1000,315,3,65194,40
1000,315,4,65187,43
1000,315,5,68159,41
1000,315,6,64817,39
1000,315,7,65431,39
1000,315,8,65285,39
1000,315,9,65697,39
1000,315,10,64865,39
1000,315,11,67041,40
1000,315,12,66422,40
1000,315,13,67064,40
1000,315,14,67222,40
1000,315,15,62269,38
1000,315,16,65729,39
1000,315,17,67608,41
1000,315,18,65842,40
1000,315,19,65589,40
1000,315,20,65739,40
1000,315,21,64263,39
1000,315,22,66591,40
1000,315,23,64527,43
1000,315,24,62611,38
1000,315,25,67017,40
1000,315,26,65227,40
1000,315,27,64819,39
1000,315,28,62548,38
1000,315,29,64147,39
1000,316,0,63372,39
1000,316,1,65515,39
1000,316,2,65731,40
1000,316,3,65194,39
1000,316,4,65187,39
1000,316,5,68159,41
1000,316,6,64817,40
1000,316,7,65431,40
1000,316,8,65285,40
1000,316,9,65697,40
1000,316,10,64865,39
1000,316,11,67041,40
1000,316,12,66422,43
1000,316,13,67064,40
1000,316,14,67222,40
1000,316,15,62269,38
1000,316,16,65729,40
1000,316,17,67608,41
1000,316,18,65842,40
1000,316,19,65589,40
1000,316,20,65739,40
1000,316,21,64263,39
1000,316,22,66591,40
1000,316,23,64527,46
1000,316,24,62611,43
1000,316,25,67017,40
1000,316,26,65227,39
1000,316,27,64819,39
1000,316,28,62548,38
1000,316,29,64147,39
1000,317,0,63372,39
1000,317,1,65515,48
1000,317,2,65731,40
1000,317,3,65194,40
1000,317,4,65187,40
1000,317,5,68159,47
1000,317,6,64817,45
1000,317,7,65431,39
1000,317,8,65285,39
1000,317,9,65697,39
1000,317,10,64865,39
1000,317,11,67041,40
1000,317,12,66422,40
1000,317,13,67064,40
1000,317,14,67222,40
1000,317,15,62269,38
1000,317,16,65729,40
1000,317,17,67608,40
1000,317,18,65842,39
1000,317,19,65589,40
1000,317,20,65739,46
1000,317,21,64263,39
1000,317,22,66591,40
1000,317,23,64527,39
1000,317,24,62611,38
1000,317,25,67017,40
1000,317,26,65227,39
1000,317,27,64819,39
1000,317,28,62548,38
1000,317,29,64147,39
1000,318,0,63372,39
1000,318,1,65515,40
1000,318,2,65731,40
1000,318,3,65194,39
1000,318,4,65187,39
1000,318,5,68159,41
1000,318,6,64817,40
1000,318,7,65431,39
1000,318,8,65285,45
1000,318,9,65697,39
1000,318,10,64865,39
1000,318,11,67041,41
1000,318,12,66422,40
1000,318,13,67064,40
1000,318,14,67222,41
1000,318,15,62269,38
1000,318,16,65729,40
1000,318,17,67608,41
1000,318,18,65842,40
1000,318,19,65589,40
1000,318,20,65739,40
1000,318,21,64263,40
1000,318,22,66591,43
1000,318,23,64527,39
1000,318,24,62611,38
1000,318,25,67017,40
1000,318,26,65227,39
1000,318,27,64819,44
1000,318,28,62548,38
1000,318,29,64147,39
1000,319,0,63372,39
1000,319,1,65515,40
1000,319,2,65731,40
1000,319,3,65194,40
1000,319,4,65187,39
1000,319,5,68159,41
1000,319,6,64817,40
1000,319,7,65431,39
1000,319,8,65285,40
1000,319,9,65697,40
1000,319,10,64865,40
1000,319,11,67041,40
1000,319,12,66422,43
1000,319,13,67064,40
1000,319,14,67222,40
1000,319,15,62269,38
1000,319,16,65729,45
1000,319,17,67608,41
1000,319,18,65842,40
1000,319,19,65589,40
1000,319,20,65739,40
1000,319,21,64263,39
1000,319,22,66591,40
1000,319,23,64527,39
1000,319,24,62611,38
1000,319,25,67017,40
1000,319,26,65227,39
1000,319,27,64819,39
1000,319,28,62548,38
1000,319,29,64147,39
1000,320,0,63372,39
1000,320,1,65515,39
1000,320,2,65731,47
1000,320,3,65194,40
1000,320,4,65187,39
1000,320,5,68159,49
1000,320,6,64817,40
1000,320,7,65431,39
1000,320,8,65285,40
1000,320,9,65697,40
1000,320,10,64865,39
1000,320,11,67041,40
1000,320,12,66422,40
1000,320,13,67064,40
1000,320,14,67222,40
1000,320,15,62269,38
1000,320,16,65729,40
1000,320,17,67608,41
1000,320,18,65842,40
1000,320,19,65589,40
1000,320,20,65739,40
1000,320,21,64263,39
1000,320,22,66591,40
1000,320,23,64527,39
1000,320,24,62611,46
1000,320,25,67017,40
1000,320,26,65227,39
1000,320,27,64819,39
1000,320,28,62548,38
1000,320,29,64147,39
1000,321,0,63372,39
1000,321,1,65515,40
1000,321,2,65731,40
1000,321,3,65194,39
1000,321,4,65187,39
1000,321,5,68159,41
1000,321,6,64817,39
1000,321,7,65431,40
1000,321,8,65285,40
1000,321,9,65697,39
1000,321,10,64865,39
1000,321,11,67041,45
1000,321,12,66422,40
1000,321,13,67064,47
1000,321,14,67222,41
1000,321,15,62269,38
1000,321,16,65729,39
1000,321,17,67608,41
1000,321,18,65842,40
1000,321,19,65589,40
1000,321,20,65739,40
1000,321,21,64263,39
1000,321,22,66591,40
1000,321,23,64527,39
1000,321,24,62611,38
1000,321,25,67017,40
1000,321,26,65227,40
1000,321,27,64819,39
1000,321,28,62548,38
1000,321,29,64147,39
1000,322,0,63372,39
1000,322,1,65515,39
1000,322,2,65731,46
1000,322,3,65194,42
1000,322,4,65187,39
1000,322,5,68159,41
1000,322,6,64817,40
1000,322,7,65431,40
1000,322,8,65285,39
1000,322,9,65697,39
1000,322,10,64865,40
1000,322,11,67041,41
1000,322,12,66422,40
1000,322,13,67064,41
1000,322,14,67222,41
1000,322,15,62269,38
1000,322,16,65729,40
1000,322,17,67608,41
1000,322,18,65842,39
1000,322,19,65589,39
1000,322,20,65739,44
1000,322,21,64263,49
1000,322,22,66591,40
1000,322,23,64527,39
1000,322,24,62611,38
1000,322,25,67017,40
1000,322,26,65227,39
1000,322,27,64819,39
1000,322,28,62548,38
1000,322,29,64147,39
1000,323,0,63372,39
1000,323,1,65515,39
1000,323,2,65731,40
1000,323,3,65194,40
1000,323,4,65187,40
1000,323,5,68159,41
1000,323,6,64817,40
1000,323,7,65431,40
1000,323,8,65285,40
1000,323,9,65697,40
1000,323,10,64865,49
1000,323,11,67041,40
1000,323,12,66422,40
1000,323,13,67064,40
1000,323,14,67222,40
1000,323,15,62269,38
1000,323,16,65729,39
1000,323,17,67608,41
1000,323,18,65842,40
1000,323,19,65589,40
1000,323,20,65739,40
1000,323,21,64263,39
1000,323,22,66591,40
1000,323,23,64527,39
1000,323,24,62611,38
1000,323,25,67017,40
1000,323,26,65227,40
1000,323,27,64819,39
1000,323,28,62548,38
1000,323,29,64147,45
1000,324,0,63372,39
1000,324,1,65515,40
1000,324,2,65731,40
1000,324,3,65194,40
1000,324,4,65187,40
1000,324,5,68159,41
1000,324,6,64817,40
1000,324,7,65431,40
1000,324,8,65285,39
1000,324,9,65697,40
1000,324,10,64865,39
1000,324,11,67041,40
1000,324,12,66422,40
1000,324,13,67064,40
1000,324,14,67222,41
1000,324,15,62269,39
1000,324,16,65729,40
1000,324,17,67608,41
1000,324,18,65842,46
1000,324,19,65589,40
1000,324,20,65739,40
1000,324,21,64263,39
1000,324,22,66591,40
1000,324,23,64527,39
1000,324,24,62611,38
1000,324,25,67017,40
1000,324,26,65227,39
1000,324,27,64819,40
1000,324,28,62548,38
1000,324,29,64147,40
1000,325,0,63372,39
1000,325,1,65515,39
1000,325,2,65731,40
1000,325,3,65194,40
1000,325,4,65187,39
1000,325,5,68159,41
1000,325,6,64817,39
1000,325,7,65431,47
1000,325,8,65285,40
1000,325,9,65697,40
1000,325,10,64865,40
1000,325,11,67041,41
1000,325,12,66422,40
1000,325,13,67064,40
1000,325,14,67222,40
1000,325,15,62269,38
1000,325,16,65729,40
1000,325,17,67608,40
1000,325,18,65842,39
1000,325,19,65589,40
1000,325,20,65739,40
1000,325,21,64263,39
1000,325,22,66591,40
1000,325,23,64527,39
1000,325,24,62611,38
1000,325,25,67017,40
1000,325,26,65227,43
1000,325,27,64819,39
1000,325,28,62548,38
1000,325,29,64147,39
1000,326,0,63372,38
1000,326,1,65515,39
1000,326,2,65731,40
1000,326,3,65194,39
1000,326,4,65187,39
1000,326,5,68159,41
1000,326,6,64817,40
1000,326,7,65431,40
1000,326,8,65285,39
1000,326,9,65697,40
1000,326,10,64865,39
1000,326,11,67041,40
1000,326,12,66422,40
1000,326,13,67064,40
1000,326,14,67222,40
1000,326,15,62269,44
1000,326,16,65729,45
1000,326,17,67608,41
1000,326,18,65842,39
1000,326,19,65589,40
1000,326,20,65739,40
1000,326,21,64263,39
1000,326,22,66591,40
1000,326,23,64527,39
1000,326,24,62611,38
1000,326,25,67017,40
1000,326,26,65227,40
1000,326,27,64819,39
1000,326,28,62548,38
1000,326,29,64147,39
1000,327,0,63372,39
1000,327,1,65515,40
1000,327,2,65731,40
1000,327,3,65194,40
1000,327,4,65187,47
1000,327,5,68159,41
1000,327,6,64817,40
1000,327,7,65431,40
1000,327,8,65285,39
1000,327,9,65697,40
1000,327,10,64865,39
1000,327,11,67041,40
1000,327,12,66422,40
1000,327,13,67064,40
1000,327,14,67222,40
1000,327,15,62269,38
1000,327,16,65729,40
1000,327,17,67608,41
1000,327,18,65842,40
1000,327,19,65589,40
1000,327,20,65739,40
1000,327,21,64263,39
1000,327,22,66591,40
1000,327,23,64527,46
1000,327,24,62611,38
1000,327,25,67017,40
1000,327,26,65227,39
1000,327,27,64819,39
1000,327,28,62548,38
1000,327,29,64147,39
1000,328,0,63372,39
1000,328,1,65515,39
1000,328,2,65731,40
1000,328,3,65194,39
1000,328,4,65187,39
1000,328,5,68159,41
1000,328,6,64817,40
1000,328,7,65431,39
1000,328,8,65285,39
1000,328,9,65697,40
1000,328,10,64865,39
1000,328,11,67041,40
1000,328,12,66422,50
1000,328,13,67064,40
1000,328,14,67222,40
1000,328,15,62269,38
1000,328,16,65729,40
1000,328,17,67608,40
1000,328,18,65842,39
1000,328,19,65589,40
1000,328,20,65739,40
1000,328,21,64263,39
1000,328,22,66591,40
1000,328,23,64527,39
1000,328,24,62611,38
1000,328,25,67017,40
1000,328,26,65227,40
1000,328,27,64819,39
1000,328,28,62548,38
1000,328,29,64147,39
1000,329,0,63372,39
1000,329,1,65515,47
1000,329,2,65731,40
1000,329,3,65194,40
1000,329,4,65187,40
1000,329,5,68159,41
1000,329,6,64817,40
1000,329,7,65431,40
1000,329,8,65285,39
1000,329,9,65697,39
1000,329,10,64865,39
1000,329,11,67041,40
1000,329,12,66422,40
1000,329,13,67064,40
1000,329,14,67222,41
1000,329,15,62269,38
1000,329,16,65729,40
1000,329,17,67608,41
1000,329,18,65842,40
1000,329,19,65589,39
1000,329,20,65739,47
1000,329,21,64263,39
1000,329,22,66591,40
1000,329,23,64527,39
1000,329,24,62611,38
1000,329,25,67017,40
1000,329,26,65227,39
1000,329,27,64819,39
1000,329,28,62548,38
1000,329,29,64147,39
1000,330,0,63372,39
1000,330,1,65515,40
1000,330,2,65731,40
1000,330,3,65194,40
1000,330,4,65187,39
1000,330,5,68159,41
1000,330,6,64817,40
1000,330,7,65431,39
1000,330,8,65285,39
1000,330,9,65697,45
1000,330,10,64865,39
1000,330,11,67041,40
1000,330,12,66422,40
1000,330,13,67064,40
1000,330,14,67222,40
1000,330,15,62269,38
1000,330,16,65729,40
1000,330,17,67608,41
1000,330,18,65842,39
1000,330,19,65589,40
1000,330,20,65739,40
1000,330,21,64263,39
1000,330,22,66591,40
1000,330,23,64527,39
1000,330,24,62611,38
1000,330,25,67017,40
1000,330,26,65227,40
1000,330,27,64819,39
1000,330,28,62548,46
1000,330,29,64147,39
1000,331,0,63372,39
1000,331,1,65515,40
1000,331,2,65731,40
1000,331,3,65194,40
1000,331,4,65187,39
1000,331,5,68159,41
1000,331,6,64817,40
1000,331,7,65431,39
1000,331,8,65285,39
1000,331,9,65697,39
1000,331,10,64865,39
1000,331,11,67041,40
1000,331,12,66422,40
1000,331,13,67064,40
1000,331,14,67222,40
1000,331,15,62269,38
1000,331,16,65729,39
1000,331,17,67608,48
1000,331,18,65842,40
1000,331,19,65589,40
1000,331,20,65739,40
1000,331,21,64263,39
1000,331,22,66591,40
1000,331,23,64527,39
1000,331,24,62611,38
1000,331,25,67017,40
1000,331,26,65227,39
1000,331,27,64819,39
1000,331,28,62548,38
1000,331,29,64147,39
1000,332,0,63372,39
1000,332,1,65515,40
1000,332,2,65731,40
1000,332,3,65194,40
1000,332,4,65187,39
1000,332,5,68159,41
1000,332,6,64817,46
1000,332,7,65431,39
1000,332,8,65285,40
1000,332,9,65697,39
1000,332,10,64865,39
1000,332,11,67041,40
1000,332,12,66422,40
1000,332,13,67064,40
1000,332,14,67222,40
1000,332,15,62269,38
1000,332,16,65729,40
1000,332,17,67608,41
1000,332,18,65842,40
1000,332,19,65589,40
1000,332,20,65739,40
1000,332,21,64263,39
1000,332,22,66591,40
1000,332,23,64527,39
1000,332,24,62611,38
1000,332,25,67017,47
1000,332,26,65227,40
1000,332,27,64819,39
1000,332,28,62548,38
1000,332,29,64147,39
1000,333,0,63372,39
1000,333,1,65515,40
1000,333,2,65731,40
1000,333,3,65194,40
1000,333,4,65187,39
1000,333,5,68159,41
1000,333,6,64817,40
1000,333,7,65431,40
1000,333,8,65285,40
1000,333,9,65697,40
1000,333,10,64865,40
1000,333,11,67041,41
1000,333,12,66422,40
1000,333,13,67064,40
1000,333,14,67222,47
1000,333,15,62269,39
1000,333,16,65729,43
1000,333,17,67608,41
1000,333,18,65842,40
1000,333,19,65589,40
1000,333,20,65739,40
1000,333,21,64263,39
1000,333,22,66591,40
1000,333,23,64527,39
1000,333,24,62611,38
1000,333,25,67017,40
1000,333,26,65227,39
1000,333,27,64819,39
1000,333,28,62548,38
1000,333,29,64147,39
1000,334,0,63372,39
1000,334,1,65515,40
1000,334,2,65731,40
1000,334,3,65194,46
1000,334,4,65187,40
1000,334,5,68159,41
1000,334,6,64817,39
1000,334,7,65431,40
1000,334,8,65285,39
1000,334,9,65697,40
1000,334,10,64865,39
1000,334,11,67041,40
1000,334,12,66422,40
1000,334,13,67064,40
1000,334,14,67222,40
1000,334,15,62269,38
1000,334,16,65729,40
1000,334,17,67608,41
1000,334,18,65842,40
1000,334,19,65589,40
1000,334,20,65739,40
1000,334,21,64263,39
1000,334,22,66591,49
1000,334,23,64527,39
1000,334,24,62611,38
1000,334,25,67017,40
1000,334,26,65227,40
1000,334,27,64819,40
1000,334,28,62548,38
1000,334,29,64147,39
1000,335,0,63372,39
1000,335,1,65515,40
1000,335,2,65731,40
1000,335,3,65194,39
1000,335,4,65187,39
1000,335,5,68159,41
1000,335,6,64817,40
1000,335,7,65431,40
1000,335,8,65285,40
1000,335,9,65697,40
1000,335,10,64865,39
1000,335,11,67041,49
1000,335,12,66422,40
1000,335,13,67064,40
1000,335,14,67222,41
1000,335,15,62269,38
1000,335,16,65729,40
1000,335,17,67608,41
1000,335,18,65842,40
1000,335,19,65589,39
1000,335,20,65739,40
1000,335,21,64263,40
1000,335,22,66591,44
1000,335,23,64527,39
1000,335,24,62611,38
1000,335,25,67017,40
1000,335,26,65227,40
1000,335,27,64819,46
1000,335,28,62548,38
1000,335,29,64147,39
1000,336,0,63372,39
1000,336,1,65515,40
1000,336,2,65731,40
1000,336,3,65194,40
1000,336,4,65187,40
1000,336,5,68159,41
1000,336,6,64817,40
1000,336,7,65431,40
1000,336,8,65285,39
1000,336,9,65697,40
1000,336,10,64865,39
1000,336,11,67041,40
1000,336,12,66422,40
1000,336,13,67064,40
1000,336,14,67222,40
1000,336,15,62269,38
1000,336,16,65729,45
1000,336,17,67608,45
1000,336,18,65842,45
1000,336,19,65589,41
1000,336,20,65739,40
1000,336,21,64263,39
1000,336,22,66591,40
1000,336,23,64527,39
1000,336,24,62611,38
1000,336,25,67017,40
1000,336,26,65227,39
1000,336,27,64819,39
1000,336,28,62548,38
1000,336,29,64147,39
1000,337,0,63372,39
1000,337,1,65515,39
1000,337,2,65731,40
1000,337,3,65194,39
1000,337,4,65187,39
1000,337,5,68159,41
1000,337,6,64817,40
1000,337,7,65431,45
1000,337,8,65285,40
1000,337,9,65697,39
1000,337,10,64865,39
1000,337,11,67041,40
1000,337,12,66422,40
1000,337,13,67064,40
1000,337,14,67222,41
1000,337,15,62269,38
1000,337,16,65729,40
1000,337,17,67608,61
1000,337,18,65842,63
1000,337,19,65589,63
1000,337,20,65739,65
1000,337,21,64263,63
1000,337,22,66591,58
1000,337,23,64527,66
1000,337,24,62611,58
1000,337,25,67017,60
1000,337,26,65227,60
1000,337,27,64819,60
1000,337,28,62548,58
1000,337,29,64147,44
1000,338,0,63372,43
1000,338,1,65515,45
1000,338,2,65731,40
1000,338,3,65194,46
1000,338,4,65187,40
1000,338,5,68159,45
1000,338,6,64817,46
1000,338,7,65431,40
1000,338,8,65285,40
1000,338,9,65697,46
1000,338,10,64865,40
1000,338,11,67041,40
1000,338,12,66422,43
1000,338,13,67064,47
1000,338,14,67222,40
1000,338,15,62269,38
1000,338,16,65729,40
1000,338,17,67608,41
1000,338,18,65842,40
1000,338,19,65589,40
1000,338,20,65739,40
1000,338,21,64263,39
1000,338,22,66591,40
1000,338,23,64527,39
1000,338,24,62611,39
1000,338,25,67017,40
1000,338,26,65227,40
1000,338,27,64819,39
1000,338,28,62548,44
1000,338,29,64147,39
1000,339,0,63372,39
1000,339,1,65515,40
1000,339,2,65731,40
1000,339,3,65194,40
1000,339,4,65187,40
1000,339,5,68159,41
1000,339,6,64817,39
1000,339,7,65431,39
1000,339,8,65285,40
1000,339,9,65697,40
1000,339,10,64865,39
1000,339,11,67041,40
1000,339,12,66422,40
1000,339,13,67064,41
1000,339,14,67222,40
1000,339,15,62269,38
1000,339,16,65729,40
1000,339,17,67608,46
1000,339,18,65842,40
1000,339,19,65589,40
1000,339,20,65739,40
1000,339,21,64263,39
1000,339,22,66591,40
1000,339,23,64527,39
1000,339,24,62611,38
1000,339,25,67017,41
1000,339,26,65227,52
1000,339,27,64819,65
1000,339,28,62548,61
1000,339,29,64147,64
1000,340,0,63372,62
1000,340,1,65515,66
1000,340,2,65731,76
1000,340,3,65194,49
1000,340,4,65187,61
1000,340,5,68159,63
1000,340,6,64817,60
1000,340,7,65431,60
1000,340,8,65285,60
1000,340,9,65697,61
1000,340,10,64865,49
1000,340,11,67041,50
1000,340,12,66422,49
1000,340,13,67064,40
1000,340,14,67222,41
1000,340,15,62269,38
1000,340,16,65729,40
1000,340,17,67608,41
1000,340,18,65842,45
1000,340,19,65589,40
1000,340,20,65739,40
1000,340,21,64263,44
1000,340,22,66591,40
1000,340,23,64527,39
1000,340,24,62611,38
1000,340,25,67017,40
1000,340,26,65227,39
1000,340,27,64819,39
1000,340,28,62548,38
1000,340,29,64147,39
1000,341,0,63372,39
1000,341,1,65515,40
1000,341,2,65731,40
1000,341,3,65194,39
1000,341,4,65187,39
1000,341,5,68159,41
1000,341,6,64817,40
1000,341,7,65431,43
1000,341,8,65285,40
1000,341,9,65697,40
1000,341,10,64865,40
1000,341,11,67041,40
1000,341,12,66422,40
1000,341,13,67064,40
1000,341,14,67222,40
1000,341,15,62269,38
1000,341,16,65729,40
1000,341,17,67608,41
1000,341,18,65842,39
1000,341,19,65589,40
1000,341,20,65739,40
1000,341,21,64263,39
1000,341,22,66591,40
1000,341,23,64527,39
1000,341,24,62611,38
1000,341,25,67017,41
1000,341,26,65227,42
1000,341,27,64819,39
1000,341,28,62548,38
1000,341,29,64147,39
1000,342,0,63372,39
1000,342,1,65515,40
1000,342,2,65731,40
1000,342,3,65194,39
1000,342,4,65187,40
1000,342,5,68159,41
1000,342,6,64817,39
1000,342,7,65431,40
1000,342,8,65285,39
1000,342,9,65697,39
1000,342,10,64865,39
1000,342,11,67041,40
1000,342,12,66422,40
1000,342,13,67064,40
1000,342,14,67222,41
1000,342,15,62269,41
1000,342,16,65729,40
1000,342,17,67608,41
1000,342,18,65842,40
1000,342,19,65589,40
1000,342,20,65739,40
1000,342,21,64263,39
1000,342,22,66591,40
1000,342,23,64527,39
1000,342,24,62611,38
1000,342,25,67017,40
1000,342,26,65227,39
1000,342,27,64819,39
1000,342,28,62548,38
1000,342,29,64147,39
1000,343,0,63372,39
1000,343,1,65515,39
1000,343,2,65731,40
1000,343,3,65194,40
1000,343,4,65187,44
1000,343,5,68159,41
1000,343,6,64817,40
1000,343,7,65431,39
1000,343,8,65285,39
1000,343,9,65697,55
1000,343,10,64865,56
1000,343,11,67041,57
1000,343,12,66422,57
1000,343,13,67064,56
1000,343,14,67222,41
1000,343,15,62269,38
1000,343,16,65729,40
1000,343,17,67608,41
1000,343,18,65842,40
1000,343,19,65589,40
1000,343,20,65739,40
1000,343,21,64263,43
1000,343,22,66591,40
1000,343,23,64527,40
1000,343,24,62611,38
1000,343,25,67017,40
1000,343,26,65227,40
1000,343,27,64819,39
1000,343,28,62548,38
1000,343,29,64147,39
1000,344,0,63372,39
1000,344,1,65515,40
1000,344,2,65731,40
1000,344,3,65194,40
1000,344,4,65187,39
1000,344,5,68159,41
1000,344,6,64817,40
1000,344,7,65431,40
1000,344,8,65285,39
1000,344,9,65697,39
1000,344,10,64865,43
1000,344,11,67041,40
1000,344,12,66422,40
1000,344,13,67064,40
1000,344,14,67222,40
1000,344,15,62269,38
1000,344,16,65729,40
1000,344,17,67608,40
1000,344,18,65842,39
1000,344,19,65589,40
1000,344,20,65739,41
1000,344,21,64263,39
1000,344,22,66591,40
1000,344,23,64527,39
1000,344,24,62611,38
1000,344,25,67017,41
1000,344,26,65227,40
1000,344,27,64819,39
1000,344,28,62548,38
1000,344,29,64147,43
1000,345,0,63372,39
1000,345,1,65515,39
1000,345,2,65731,40
1000,345,3,65194,39
1000,345,4,65187,39
1000,345,5,68159,41
1000,345,6,64817,40
1000,345,7,65431,40
1000,345,8,65285,40
1000,345,9,65697,40
1000,345,10,64865,39
1000,345,11,67041,40
1000,345,12,66422,40
1000,345,13,67064,40
1000,345,14,67222,41
1000,345,15,62269,38
1000,345,16,65729,40
1000,345,17,67608,41
1000,345,18,65842,44
1000,345,19,65589,39
1000,345,20,65739,40
1000,345,21,64263,39
1000,345,22,66591,40
1000,345,23,64527,39
1000,345,24,62611,38
1000,345,25,67017,40
1000,345,26,65227,39
1000,345,27,64819,39
1000,345,28,62548,38
1000,345,29,64147,39
1000,346,0,63372,39
1000,346,1,65515,39
1000,346,2,65731,40
1000,346,3,65194,40
1000,346,4,65187,39
1000,346,5,68159,41
1000,346,6,64817,39
1000,346,7,65431,43
1000,346,8,65285,39
1000,346,9,65697,40
1000,346,10,64865,40
1000,346,11,67041,40
1000,346,12,66422,40
1000,346,13,67064,40
1000,346,14,67222,40
1000,346,15,62269,38
1000,346,16,65729,40
1000,346,17,67608,41
1000,346,18,65842,39
1000,346,19,65589,39
1000,346,20,65739,40
1000,346,21,64263,39
1000,346,22,66591,40
1000,346,23,64527,39
1000,346,24,62611,38
1000,346,25,67017,40
1000,346,26,65227,44
1000,346,27,64819,39
1000,346,28,62548,38
1000,346,29,64147,39
1000,347,0,63372,39
1000,347,1,65515,40
1000,347,2,65731,40
1000,347,3,65194,39
1000,347,4,65187,40
1000,347,5,68159,41
1000,347,6,64817,39
1000,347,7,65431,40
1000,347,8,65285,40
1000,347,9,65697,39
1000,347,10,64865,40
1000,347,11,67041,40
1000,347,12,66422,40
1000,347,13,67064,40
1000,347,14,67222,40
1000,347,15,62269,44
1000,347,16,65729,40
1000,347,17,67608,40
1000,347,18,65842,40
1000,347,19,65589,39
1000,347,20,65739,40
1000,347,21,64263,39
1000,347,22,66591,40
1000,347,23,64527,39
1000,347,24,62611,38
1000,347,25,67017,40
1000,347,26,65227,40
1000,347,27,64819,39
1000,347,28,62548,38
1000,347,29,64147,39
1000,348,0,63372,39
1000,348,1,65515,40
1000,348,2,65731,40
1000,348,3,65194,40
1000,348,4,65187,58
1000,348,5,68159,41
1000,348,6,64817,40
1000,348,7,65431,39
1000,348,8,65285,40
1000,348,9,65697,39
1000,348,10,64865,39
1000,348,11,67041,40
1000,348,12,66422,40
1000,348,13,67064,40
1000,348,14,67222,40
1000,348,15,62269,38
1000,348,16,65729,40
1000,348,17,67608,41
1000,348,18,65842,40
1000,348,19,65589,40
1000,348,20,65739,40
1000,348,21,64263,39
1000,348,22,66591,40
1000,348,23,64527,43
1000,348,24,62611,38
1000,348,25,67017,40
1000,348,26,65227,39
1000,348,27,64819,39
1000,348,28,62548,38
1000,348,29,64147,39
1000,349,0,63372,39
1000,349,1,65515,39
1000,349,2,65731,40
1000,349,3,65194,40
1000,349,4,65187,39
1000,349,5,68159,41
1000,349,6,64817,39
1000,349,7,65431,39
1000,349,8,65285,39
1000,349,9,65697,39
1000,349,10,64865,39
1000,349,11,67041,40
1000,349,12,66422,44
1000,349,13,67064,40
1000,349,14,67222,40
1000,349,15,62269,38
1000,349,16,65729,40
1000,349,17,67608,41
1000,349,18,65842,40
1000,349,19,65589,40
1000,349,20,65739,40
1000,349,21,64263,39
1000,349,22,66591,40
1000,349,23,64527,39
1000,349,24,62611,38
1000,349,25,67017,40
1000,349,26,65227,39
1000,349,27,64819,39
1000,349,28,62548,38
1000,349,29,64147,39
1000,350,0,63372,39
1000,350,1,65515,43
1000,350,2,65731,173
1000,350,3,65194,39
1000,350,4,65187,39
1000,350,5,68159,41
1000,350,6,64817,40
1000,350,7,65431,40
1000,350,8,65285,40
1000,350,9,65697,39
1000,350,10,64865,39
1000,350,11,67041,40
1000,350,12,66422,40
1000,350,13,67064,40
1000,350,14,67222,41
1000,350,15,62269,38
1000,350,16,65729,40
1000,350,17,67608,41
1000,350,18,65842,40
1000,350,19,65589,39
1000,350,20,65739,40
1000,350,21,64263,39
1000,350,22,66591,40
1000,350,23,64527,39
1000,350,24,62611,38
1000,350,25,67017,40
1000,350,26,65227,39
1000,350,27,64819,39
1000,350,28,62548,38
1000,350,29,64147,39
1000,351,0,63372,39
1000,351,1,65515,39
1000,351,2,65731,40
1000,351,3,65194,40
1000,351,4,65187,39
1000,351,5,68159,41
1000,351,6,64817,40
1000,351,7,65431,43
1000,351,8,65285,39
1000,351,9,65697,39
1000,351,10,64865,39
1000,351,11,67041,40
1000,351,12,66422,40
1000,351,13,67064,40
1000,351,14,67222,41
1000,351,15,62269,38
1000,351,16,65729,40
1000,351,17,67608,41
1000,351,18,65842,40
1000,351,19,65589,40
1000,351,20,65739,40
1000,351,21,64263,39
1000,351,22,66591,40
1000,351,23,64527,39
1000,351,24,62611,38
1000,351,25,67017,40
1000,351,26,65227,45
1000,351,27,64819,39
1000,351,28,62548,38
1000,351,29,64147,39
1000,352,0,63372,39
1000,352,1,65515,40
1000,352,2,65731,40
1000,352,3,65194,40
1000,352,4,65187,39
